2.392	2.403	0.0	0.0
2.403	2.415	0.0	0.0
2.415	2.426	0.0	0.0
2.426	2.438	0.0	0.0
2.438	2.450	0.0	0.0
2.450	2.461	0.0	0.0
2.461	2.473	0.0	0.0
2.473	2.485	0.0	0.0
2.485	2.496	0.0	0.0
2.496	2.508	0.0	0.0
2.508	2.519	0.0	0.0
2.519	2.531	0.0	0.0
2.531	2.543	0.0	0.0
2.543	2.554	0.0	0.0
2.554	2.566	0.0	0.0
2.566	2.577	0.0	0.0
2.577	2.589	0.0	0.0
2.589	2.601	0.0	0.0
2.601	2.612	0.0	0.0
2.612	2.624	0.0	0.0
2.624	2.635	0.0	0.0
2.635	2.647	0.0	0.0
2.647	2.659	0.0	0.0
2.659	2.670	0.0	0.0
2.670	2.682	0.0	0.0
2.682	2.694	0.0	0.0
2.694	2.705	0.0	0.0
2.705	2.717	0.0	0.0
2.717	2.728	0.0	0.0
2.728	2.740	0.0	0.0
2.740	2.752	0.0	0.0
2.752	2.763	0.0	0.0
2.763	2.775	0.0	0.0
2.775	2.786	0.0	0.0
2.786	2.798	0.0	0.0
2.798	2.810	0.0	0.0
2.810	2.821	0.0	0.0
2.821	2.833	0.0	0.0
2.833	2.844	0.0	0.0
2.844	2.856	0.0	0.0
2.856	2.868	0.0	0.0
2.868	2.879	0.0	0.0
2.879	2.891	0.0	0.0
2.891	2.902	0.0	0.0
2.902	2.914	0.0	0.0
2.914	2.926	0.0	0.0
2.926	2.937	0.0	0.0
2.937	2.949	0.0	0.0
2.949	2.961	0.0	0.0
2.961	2.972	0.0	0.0
2.972	2.984	0.0	0.0
2.984	2.995	0.0	0.0
2.995	3.007	0.0	0.0
3.007	3.019	0.0	0.0
3.019	3.030	0.0	0.0
3.030	3.042	0.0	0.0
3.042	3.053	0.0	0.0
3.053	3.065	0.0	0.0
3.065	3.077	0.0	0.0
3.077	3.088	0.0	0.0
3.088	3.100	0.0	0.0
3.100	3.111	0.0	0.0
3.111	3.123	0.0	0.0
3.123	3.135	0.0	0.0
3.135	3.146	0.0	0.0
3.146	3.158	0.0	0.0
3.158	3.170	0.0	0.0
3.170	3.181	0.0	0.0
3.181	3.193	0.0	0.0
3.193	3.204	0.0	0.0
3.204	3.216	0.0	0.0
3.216	3.228	0.0	0.0
3.228	3.239	0.0	0.0
3.239	3.251	0.0	0.0
3.251	3.262	0.0	0.0
3.262	3.274	0.0	0.0
3.274	3.286	0.0	0.0
3.286	3.297	0.0	0.0
3.297	3.309	0.0	0.0
3.309	3.320	0.0	0.0
3.320	3.332	0.0	0.0
3.332	3.344	0.0	0.0
3.344	3.355	0.0	0.0
3.355	3.367	0.0	0.0
3.367	3.379	0.0	0.0
3.379	3.390	0.0	0.0
3.390	3.402	0.0	0.0
3.402	3.413	0.0	0.0
3.413	3.425	0.0	0.0
3.425	3.437	0.0	0.0
3.437	3.448	0.0	0.0
3.448	3.460	0.0	0.0
3.460	3.471	0.0	0.0
3.471	3.483	0.0	0.0
3.483	3.495	0.0	0.0
3.495	3.506	0.0	0.0
3.506	3.518	0.0	0.0
3.518	3.529	0.0	0.0
3.529	3.541	0.0	0.0
3.541	3.553	0.0	0.0
3.553	3.564	0.0	0.0
3.564	3.576	0.0	0.0
3.576	3.587	0.0	0.0
3.587	3.599	0.0	0.0
3.599	3.611	0.0	0.0
3.611	3.622	0.0	0.0
3.622	3.634	0.0	0.0
3.634	3.646	0.0	0.0
3.646	3.657	0.0	0.0
3.657	3.669	0.0	0.0
3.669	3.680	0.0	0.0
3.680	3.692	0.0	0.0
3.692	3.704	0.0	0.0
3.704	3.715	0.0	0.0
3.715	3.727	0.0	0.0
3.727	3.738	0.0	0.0
3.738	3.750	0.0	0.0
3.750	3.762	0.0	0.0
3.762	3.773	0.0	0.0
3.773	3.785	0.0	0.0
3.785	3.796	0.0	0.0
3.796	3.808	0.0	0.0
3.808	3.820	0.0	0.0
3.820	3.831	0.0	0.0
3.831	3.843	0.0	0.0
3.843	3.855	0.0	0.0
3.855	3.866	0.0	0.0
3.866	3.878	0.0	0.0
3.878	3.889	0.0	0.0
3.889	3.901	0.0	0.0
3.901	3.913	0.0	0.0
3.913	3.924	0.0	0.0
3.924	3.936	0.0	0.0
3.936	3.947	0.0	0.0
3.947	3.959	0.0	0.0
3.959	3.971	0.0	0.0
3.971	3.982	0.0	0.0
3.982	3.994	0.0	0.0
3.994	4.005	0.0	0.0
4.005	4.017	1.0	0.0
4.017	4.029	0.0	0.0
4.029	4.040	0.0	0.0
4.040	4.052	0.0	0.0
4.052	4.063	0.0	0.0
4.063	4.075	0.0	0.0
4.075	4.087	0.0	0.0
4.087	4.098	0.0	0.0
4.098	4.110	0.0	0.0
4.110	4.122	0.0	0.0
4.122	4.133	0.0	0.0
4.133	4.145	0.0	0.0
4.145	4.156	0.0	0.0
4.156	4.168	0.0	0.0
4.168	4.180	0.0	0.0
4.180	4.191	0.0	0.0
4.191	4.203	0.0	0.0
4.203	4.214	0.0	0.0
4.214	4.226	0.0	0.0
4.226	4.238	0.0	0.0
4.238	4.249	0.0	0.0
4.249	4.261	0.0	0.0
4.261	4.272	0.0	0.0
4.272	4.284	0.0	0.0
4.284	4.296	0.0	0.0
4.296	4.307	0.0	0.0
4.307	4.319	0.0	0.0
4.319	4.331	0.0	0.0
4.331	4.342	0.0	0.0
4.342	4.354	0.0	0.0
4.354	4.365	0.0	0.0
4.365	4.377	0.0	0.0
4.377	4.389	0.0	0.0
4.389	4.400	0.0	0.0
4.400	4.412	0.0	0.0
4.412	4.423	0.0	0.0
4.423	4.435	0.0	0.0
4.435	4.447	0.0	0.0
4.447	4.458	0.0	0.0
4.458	4.470	0.0	0.0
4.470	4.481	0.0	0.0
4.481	4.493	0.0	0.0
4.493	4.505	0.0	0.0
4.505	4.516	0.0	0.0
4.516	4.528	0.0	0.0
4.528	4.540	0.0	0.0
4.540	4.551	0.0	0.0
4.551	4.563	0.0	0.0
4.563	4.574	0.0	0.0
4.574	4.586	0.0	0.0
4.586	4.598	0.0	0.0
4.598	4.609	0.0	0.0
4.609	4.621	0.0	0.0
4.621	4.632	0.0	0.0
4.632	4.644	0.0	0.0
4.644	4.656	0.0	0.0
4.656	4.667	0.0	0.0
4.667	4.679	0.0	0.0
4.679	4.690	0.0	0.0
4.690	4.702	0.0	0.0
4.702	4.714	0.0	0.0
4.714	4.725	0.0	0.0
4.725	4.737	0.0	0.0
4.737	4.748	0.0	0.0
4.748	4.760	0.0	0.0
4.760	4.772	0.0	0.0
4.772	4.783	0.0	0.0
4.783	4.795	0.0	0.0
4.795	4.807	0.0	0.0
4.807	4.818	0.0	0.0
4.818	4.830	0.0	0.0
4.830	4.841	0.0	0.0
4.841	4.853	0.0	0.0
4.853	4.865	0.0	0.0
4.865	4.876	0.0	0.0
4.876	4.888	0.0	0.0
4.888	4.899	0.0	0.0
4.899	4.911	0.0	0.0
4.911	4.923	0.0	0.0
4.923	4.934	0.0	0.0
4.934	4.946	0.0	0.0
4.946	4.957	0.0	0.0
4.957	4.969	0.0	0.0
4.969	4.981	0.0	0.0
4.981	4.992	0.0	0.0
4.992	5.004	0.0	0.0
5.004	5.016	0.0	0.0
5.016	5.027	0.0	0.0
5.027	5.039	0.0	0.0
5.039	5.050	0.0	0.0
5.050	5.062	0.0	0.0
5.062	5.074	0.0	0.0
5.074	5.085	0.0	0.0
5.085	5.097	0.0	0.0
5.097	5.108	0.0	0.0
5.108	5.120	0.0	0.0
5.120	5.132	0.0	0.0
5.132	5.143	0.0	0.0
5.143	5.155	0.0	0.0
5.155	5.166	0.0	0.0
5.166	5.178	0.0	0.0
5.178	5.190	0.0	0.0
5.190	5.201	0.0	0.0
5.201	5.213	0.0	0.0
5.213	5.224	0.0	0.0
5.224	5.236	0.0	0.0
5.236	5.248	0.0	0.0
5.248	5.259	0.0	0.0
5.259	5.271	0.0	0.0
5.271	5.283	0.0	0.0
5.283	5.294	0.0	0.0
5.294	5.306	0.0	0.0
5.306	5.317	0.0	0.0
5.317	5.329	0.0	0.0
5.329	5.341	0.0	0.0
5.341	5.352	0.0	0.0
5.352	5.364	0.0	0.0
5.364	5.375	0.0	0.0
5.375	5.387	0.0	0.0
5.387	5.399	0.0	0.0
5.399	5.410	0.0	0.0
5.410	5.422	0.0	0.0
5.422	5.433	0.0	0.0
5.433	5.445	0.0	0.0
5.445	5.457	0.0	0.0
5.457	5.468	0.0	0.0
5.468	5.480	0.0	0.0
5.480	5.492	0.0	0.0
5.492	5.503	0.0	0.0
5.503	5.515	0.0	0.0
5.515	5.526	0.0	0.0
5.526	5.538	0.0	0.0
5.538	5.550	0.0	0.0
5.550	5.561	0.0	0.0
5.561	5.573	0.0	0.0
5.573	5.584	0.0	0.0
5.584	5.596	0.0	0.0
5.596	5.608	0.0	0.0
5.608	5.619	0.0	0.0
5.619	5.631	0.0	0.0
5.631	5.642	0.0	0.0
5.642	5.654	0.0	0.0
5.654	5.666	0.0	0.0
5.666	5.677	0.0	0.0
5.677	5.689	0.0	0.0
5.689	5.700	0.0	0.0
5.700	5.712	0.0	0.0
5.712	5.724	0.0	0.0
5.724	5.735	0.0	0.0
5.735	5.747	0.0	0.0
5.747	5.759	0.0	0.0
5.759	5.770	0.0	0.0
5.770	5.782	0.0	0.0
5.782	5.793	0.0	0.0
5.793	5.805	0.0	0.0
5.805	5.817	0.0	0.0
5.817	5.828	0.0	0.0
5.828	5.840	0.0	0.0
5.840	5.851	0.0	0.0
5.851	5.863	0.0	0.0
5.863	5.875	0.0	0.0
5.875	5.886	0.0	0.0
5.886	5.898	1.0	0.0
5.898	5.909	0.0	0.0
5.909	5.921	0.0	0.0
5.921	5.933	0.0	0.0
5.933	5.944	0.0	0.0
5.944	5.956	0.0	0.0
5.956	5.968	0.0	0.0
5.968	5.979	0.0	0.0
5.979	5.991	0.0	0.0
5.991	6.002	0.0	0.0
6.002	6.014	0.0	0.0
6.014	6.026	0.0	0.0
6.026	6.037	0.0	0.0
6.037	6.049	0.0	0.0
6.049	6.060	0.0	0.0
6.060	6.072	0.0	0.0
6.072	6.084	0.0	0.0
6.084	6.095	0.0	0.0
6.095	6.107	0.0	0.0
6.107	6.118	0.0	0.0
6.118	6.130	0.0	0.0
6.130	6.142	0.0	0.0
6.142	6.153	0.0	0.0
6.153	6.165	0.0	0.0
6.165	6.177	0.0	0.0
6.177	6.188	0.0	0.0
6.188	6.200	0.0	0.0
6.200	6.211	0.0	0.0
6.211	6.223	0.0	0.0
6.223	6.235	0.0	0.0
6.235	6.246	0.0	0.0
6.246	6.258	0.0	0.0
6.258	6.269	0.0	0.0
6.269	6.281	0.0	0.0
6.281	6.293	0.0	0.0
6.293	6.304	0.0	0.0
6.304	6.316	0.0	0.0
6.316	6.327	0.0	0.0
6.327	6.339	0.0	0.0
6.339	6.351	0.0	0.0
6.351	6.362	0.0	0.0
6.362	6.374	0.0	0.0
6.374	6.385	0.0	0.0
6.385	6.397	0.0	0.0
6.397	6.409	0.0	0.0
6.409	6.420	0.0	0.0
6.420	6.432	0.0	0.0
6.432	6.444	0.0	0.0
6.444	6.455	0.0	0.0
6.455	6.467	0.0	0.0
6.467	6.478	0.0	0.0
6.478	6.490	0.0	0.0
6.490	6.502	0.0	0.0
6.502	6.513	0.0	0.0
6.513	6.525	0.0	0.0
6.525	6.536	0.0	0.0
6.536	6.548	0.0	0.0
6.548	6.560	0.0	0.0
6.560	6.571	0.0	0.0
6.571	6.583	0.0	0.0
6.583	6.594	0.0	0.0
6.594	6.606	0.0	0.0
6.606	6.618	0.0	0.0
6.618	6.629	0.0	0.0
6.629	6.641	0.0	0.0
6.641	6.653	0.0	0.0
6.653	6.664	0.0	0.0
6.664	6.676	0.0	0.0
6.676	6.687	0.0	0.0
6.687	6.699	0.0	0.0
6.699	6.711	0.0	0.0
6.711	6.722	0.0	0.0
6.722	6.734	0.0	0.0
6.734	6.745	0.0	0.0
6.745	6.757	0.0	0.0
6.757	6.769	0.0	0.0
6.769	6.780	0.0	0.0
6.780	6.792	0.0	0.0
6.792	6.803	0.0	0.0
6.803	6.815	0.0	0.0
6.815	6.827	0.0	0.0
6.827	6.838	0.0	0.0
6.838	6.850	0.0	0.0
6.850	6.861	0.0	0.0
6.861	6.873	0.0	0.0
6.873	6.885	0.0	0.0
6.885	6.896	0.0	0.0
6.896	6.908	0.0	0.0
6.908	6.920	0.0	0.0
6.920	6.931	0.0	0.0
6.931	6.943	0.0	0.0
6.943	6.954	0.0	0.0
6.954	6.966	0.0	0.0
6.966	6.978	0.0	0.0
6.978	6.989	0.0	0.0
6.989	7.001	0.0	0.0
7.001	7.012	0.0	0.0
7.012	7.024	0.0	0.0
7.024	7.036	0.0	0.0
7.036	7.047	0.0	0.0
7.047	7.059	1.0	0.0
7.059	7.070	0.0	0.0
7.070	7.082	0.0	0.0
7.082	7.094	0.0	0.0
7.094	7.105	0.0	0.0
7.105	7.117	0.0	0.0
7.117	7.129	0.0	0.0
7.129	7.140	0.0	0.0
7.140	7.152	0.0	0.0
7.152	7.163	0.0	0.0
7.163	7.175	0.0	0.0
7.175	7.187	0.0	0.0
7.187	7.198	0.0	0.0
7.198	7.210	0.0	0.0
7.210	7.221	0.0	0.0
7.221	7.233	0.0	0.0
7.233	7.245	0.0	0.0
7.245	7.256	0.0	0.0
7.256	7.268	0.0	0.0
7.268	7.279	0.0	0.0
7.279	7.291	0.0	0.0
7.291	7.303	0.0	0.0
7.303	7.314	0.0	0.0
7.314	7.326	0.0	0.0
7.326	7.338	0.0	0.0
7.338	7.349	0.0	0.0
7.349	7.361	0.0	0.0
7.361	7.372	0.0	0.0
7.372	7.384	0.0	0.0
7.384	7.396	0.0	0.0
7.396	7.407	0.0	0.0
7.407	7.419	0.0	0.0
7.419	7.430	0.0	0.0
7.430	7.442	0.0	0.0
7.442	7.454	0.0	0.0
7.454	7.465	0.0	0.0
7.465	7.477	0.0	0.0
7.477	7.488	0.0	0.0
7.488	7.500	0.0	0.0
7.500	7.512	0.0	0.0
7.512	7.523	0.0	0.0
7.523	7.535	0.0	0.0
7.535	7.546	0.0	0.0
7.546	7.558	0.0	0.0
7.558	7.570	0.0	0.0
7.570	7.581	0.0	0.0
7.581	7.593	0.0	0.0
7.593	7.605	0.0	0.0
7.605	7.616	0.0	0.0
7.616	7.628	0.0	0.0
7.628	7.639	0.0	0.0
7.639	7.651	0.0	0.0
7.651	7.663	0.0	0.0
7.663	7.674	0.0	0.0
7.674	7.686	0.0	0.0
7.686	7.697	0.0	0.0
7.697	7.709	0.0	0.0
7.709	7.721	0.0	0.0
7.721	7.732	0.0	0.0
7.732	7.744	0.0	0.0
7.744	7.755	0.0	0.0
7.755	7.767	0.0	0.0
7.767	7.779	0.0	0.0
7.779	7.790	0.0	0.0
7.790	7.802	0.0	0.0
7.802	7.814	0.0	0.0
7.814	7.825	0.0	0.0
7.825	7.837	0.0	0.0
7.837	7.848	0.0	0.0
7.848	7.860	0.0	0.0
7.860	7.872	0.0	0.0
7.872	7.883	0.0	0.0
7.883	7.895	0.0	0.0
7.895	7.906	0.0	0.0
7.906	7.918	0.0	0.0
7.918	7.930	0.0	0.0
7.930	7.941	0.0	0.0
7.941	7.953	0.0	0.0
7.953	7.964	0.0	0.0
7.964	7.976	0.0	0.0
7.976	7.988	0.0	0.0
7.988	7.999	0.0	0.0
7.999	8.011	0.0	0.0
8.011	8.022	0.0	0.0
8.022	8.034	0.0	0.0
8.034	8.046	0.0	0.0
8.046	8.057	0.0	0.0
8.057	8.069	0.0	0.0
8.069	8.081	0.0	0.0
8.081	8.092	0.0	0.0
8.092	8.104	0.0	0.0
8.104	8.115	0.0	0.0
8.115	8.127	0.0	0.0
8.127	8.139	0.0	0.0
8.139	8.150	0.0	0.0
8.150	8.162	0.0	0.0
8.162	8.173	0.0	0.0
8.173	8.185	0.0	0.0
8.185	8.197	0.0	0.0
8.197	8.208	0.0	0.0
8.208	8.220	0.0	0.0
8.220	8.231	0.0	0.0
8.231	8.243	0.0	0.0
8.243	8.255	0.0	0.0
8.255	8.266	0.0	0.0
8.266	8.278	0.0	0.0
8.278	8.290	0.0	0.0
8.290	8.301	0.0	0.0
8.301	8.313	0.0	0.0
8.313	8.324	0.0	0.0
8.324	8.336	0.0	0.0
8.336	8.348	0.0	0.0
8.348	8.359	0.0	0.0
8.359	8.371	0.0	0.0
8.371	8.382	0.0	0.0
8.382	8.394	0.0	0.0
8.394	8.406	0.0	0.0
8.406	8.417	0.0	0.0
8.417	8.429	0.0	0.0
8.429	8.440	0.0	0.0
8.440	8.452	0.0	0.0
8.452	8.464	0.0	0.0
8.464	8.475	0.0	0.0
8.475	8.487	0.0	0.0
8.487	8.499	0.0	0.0
8.499	8.510	0.0	0.0
8.510	8.522	0.0	0.0
8.522	8.533	0.0	0.0
8.533	8.545	0.0	0.0
8.545	8.557	0.0	0.0
8.557	8.568	0.0	0.0
8.568	8.580	0.0	0.0
8.580	8.591	0.0	0.0
8.591	8.603	0.0	0.0
8.603	8.615	0.0	0.0
8.615	8.626	0.0	0.0
8.626	8.638	0.0	0.0
8.638	8.649	0.0	0.0
8.649	8.661	0.0	0.0
8.661	8.673	0.0	0.0
8.673	8.684	0.0	0.0
8.684	8.696	0.0	0.0
8.696	8.707	0.0	0.0
8.707	8.719	0.0	0.0
8.719	8.731	1.0	0.0
8.731	8.742	0.0	0.0
8.742	8.754	0.0	0.0
8.754	8.766	0.0	0.0
8.766	8.777	0.0	0.0
8.777	8.789	0.0	0.0
8.789	8.800	0.0	0.0
8.800	8.812	0.0	0.0
8.812	8.824	0.0	0.0
8.824	8.835	0.0	0.0
8.835	8.847	0.0	0.0
8.847	8.858	0.0	0.0
8.858	8.870	0.0	0.0
8.870	8.882	0.0	0.0
8.882	8.893	0.0	0.0
8.893	8.905	0.0	0.0
8.905	8.916	0.0	0.0
8.916	8.928	0.0	0.0
8.928	8.940	0.0	0.0
8.940	8.951	0.0	0.0
8.951	8.963	0.0	0.0
8.963	8.975	0.0	0.0
8.975	8.986	0.0	0.0
8.986	8.998	0.0	0.0
8.998	9.009	0.0	0.0
9.009	9.021	0.0	0.0
9.021	9.033	0.0	0.0
9.033	9.044	0.0	0.0
9.044	9.056	0.0	0.0
9.056	9.067	0.0	0.0
9.067	9.079	0.0	0.0
9.079	9.091	0.0	0.0
9.091	9.102	0.0	0.0
9.102	9.114	0.0	0.0
9.114	9.125	0.0	0.0
9.125	9.137	0.0	0.0
9.137	9.149	0.0	0.0
9.149	9.160	0.0	0.0
9.160	9.172	0.0	0.0
9.172	9.183	0.0	0.0
9.183	9.195	0.0	0.0
9.195	9.207	0.0	0.0
9.207	9.218	0.0	0.0
9.218	9.230	0.0	0.0
9.230	9.242	0.0	0.0
9.242	9.253	0.0	0.0
9.253	9.265	0.0	0.0
9.265	9.276	0.0	0.0
9.276	9.288	0.0	0.0
9.288	9.300	0.0	0.0
9.300	9.311	0.0	0.0
9.311	9.323	0.0	0.0
9.323	9.334	0.0	0.0
9.334	9.346	0.0	0.0
9.346	9.358	0.0	0.0
9.358	9.369	0.0	0.0
9.369	9.381	0.0	0.0
9.381	9.392	0.0	0.0
9.392	9.404	0.0	0.0
9.404	9.416	0.0	0.0
9.416	9.427	0.0	0.0
9.427	9.439	0.0	0.0
9.439	9.451	0.0	0.0
9.451	9.462	0.0	0.0
9.462	9.474	0.0	0.0
9.474	9.485	0.0	0.0
9.485	9.497	0.0	0.0
9.497	9.509	0.0	0.0
9.509	9.520	0.0	0.0
9.520	9.532	0.0	0.0
9.532	9.543	0.0	0.0
9.543	9.555	0.0	0.0
9.555	9.567	0.0	0.0
9.567	9.578	0.0	0.0
9.578	9.590	0.0	0.0
9.590	9.601	0.0	0.0
9.601	9.613	0.0	0.0
9.613	9.625	0.0	0.0
9.625	9.636	0.0	0.0
9.636	9.648	0.0	0.0
9.648	9.660	0.0	0.0
9.660	9.671	0.0	0.0
9.671	9.683	0.0	0.0
9.683	9.694	0.0	0.0
9.694	9.706	0.0	0.0
9.706	9.718	0.0	0.0
9.718	9.729	0.0	0.0
9.729	9.741	0.0	0.0
9.741	9.752	0.0	0.0
9.752	9.764	0.0	0.0
9.764	9.776	0.0	0.0
9.776	9.787	0.0	0.0
9.787	9.799	0.0	0.0
9.799	9.810	0.0	0.0
9.810	9.822	0.0	0.0
9.822	9.834	0.0	0.0
9.834	9.845	0.0	0.0
9.845	9.857	0.0	0.0
9.857	9.868	0.0	0.0
9.868	9.880	0.0	0.0
9.880	9.892	0.0	0.0
9.892	9.903	0.0	0.0
9.903	9.915	0.0	0.0
9.915	9.927	0.0	0.0
9.927	9.938	0.0	0.0
9.938	9.950	0.0	0.0
9.950	9.961	0.0	0.0
9.961	9.973	0.0	0.0
9.973	9.985	0.0	0.0
9.985	9.996	0.0	0.0
9.996	10.008	0.0	0.0
10.008	10.019	0.0	0.0
10.019	10.031	0.0	0.0
10.031	10.043	0.0	0.0
10.043	10.054	0.0	0.0
10.054	10.066	1.0	0.0
10.066	10.077	0.0	0.0
10.077	10.089	0.0	0.0
10.089	10.101	0.0	0.0
10.101	10.112	0.0	0.0
10.112	10.124	0.0	0.0
10.124	10.136	0.0	0.0
10.136	10.147	0.0	0.0
10.147	10.159	0.0	0.0
